num_voters,num_questions,num_choices,tally_time,decrypt_time
1000000,6,3,656.375,18.025
500000,7,5,638.444,9.731
1000000,6,3,673.236,18.482
500000,7,5,666.648,9.219
1000000,6,3,683.699,17.632
500000,7,5,611.426,9.293
1000000,6,3,633.601,17.712
500000,7,5,607.629,9.100
1000000,6,3,633.329,17.920
500000,7,6,734.869,8.997
1000000,6,4,848.177,17.264
500000,7,6,736.285,9.507
1000000,6,4,861.709,18.094
500000,7,6,737.653,9.259
1000000,6,4,825.506,17.621
500000,7,6,720.036,9.379
1000000,6,4,837.978,500000,7,6,727.327,17.025
8.895
1000000,6,4,857.092,500000,7,7,868.266,18.664
9.695
500000,7,7,852.848,9.145
1000000,6,5,1051.537,17.333
500000,7,7,828.673,9.080
1000000,6,5,1018.724,17.187
500000,7,7,830.945,9.069
1000000,6,5,1026.029,17.274
500000,7,7,832.976,9.169
1000000,6,5,1012.627,17.137
500000,7,9,1046.800,9.224
1000000,6,5,1004.395,17.138
500000,7,9,1046.228,9.223
1000000,6,6,1203.957,17.371
500000,7,9,1047.838,9.232
500000,7,9,1045.786,9.230
1000000,6,6,1202.262,17.220
500000,7,9,1047.598,9.233
1000000,6,6,1203.784,17.284
500000,7,9,1046.052,9.399
1000000,6,6,1204.244,17.244
500000,7,9,1050.345,9.280
1000000,6,6,1205.402,17.248
500000,7,9,1044.777,9.225
1000000,6,7,1405.701,17.333
500000,7,9,1046.897,9.240
500000,7,9,1046.550,9.211
1000000,6,7,1406.035,17.361
500000,7,10,1162.836,9.354
1000000,6,7,1408.658,17.399
500000,7,10,1162.014,9.323
1000000,6,7,1404.790,17.287
500000,7,10,1165.503,9.366
1000000,6,7,1406.844,17.322
500000,7,10,1163.239,9.347
500000,7,10,1164.520,9.322
500000,9,1,156.459,8.718
500000,9,1,158.052,8.479
1000000,6,9,1798.850,17.685
500000,9,1,156.908,8.457
500000,9,1,156.782,8.485
500000,9,1,156.330,8.471
500000,9,2,304.534,8.612
500000,9,2,304.884,8.597
500000,9,2,304.095,8.726
500000,9,2,304.567,8.578
1000000,6,9,1796.129,17.485
500000,9,2,304.253,8.607
500000,9,3,452.021,8.693
500000,9,3,452.241,8.743
500000,9,3,453.217,8.734
1000000,6,9,1795.385,17.509
500000,9,3,451.802,8.729
500000,9,3,461.720,8.883
500000,9,4,616.634,9.010
1000000,6,9,1832.384,17.656
500000,9,4,615.915,8.940
500000,9,4,615.113,9.090
500000,9,4,603.398,8.871
1000000,6,9,1819.068,17.619
500000,9,4,600.098,8.823
500000,9,5,750.749,8.983
500000,9,5,748.771,8.978
1000000,6,9,1799.712,17.434
500000,9,5,750.478,8.978
500000,9,5,748.642,8.989
1000000,6,9,1800.781,17.448
500000,9,5,749.997,8.964
500000,9,6,899.577,9.057
1000000,6,9,1797.078,17.464
500000,9,6,897.285,9.105
500000,9,6,897.339,9.156
1000000,6,9,1799.817,17.461
500000,9,6,903.188,9.223
500000,9,6,898.057,9.064
1000000,6,9,1796.224,17.478
500000,9,7,1048.750,9.403
500000,9,7,1046.927,9.254
1000000,6,10,1992.714,17.505
500000,9,7,1050.730,9.286
500000,9,7,1049.613,9.244
1000000,6,10,2053.990,21.076
500000,9,7,1115.968,9.100
500000,9,9,1318.561,9.399
1000000,6,10,1984.011,17.679
500000,9,9,1352.943,9.393
1000000,6,10,2001.047,17.294
500000,9,9,1334.635,9.374
500000,9,9,1333.111,1000000,6,10,1974.658,9.571
17.644
1000000,7,1,250.102,16.989
1000000,7,1,248.636,16.929
1000000,7,1,247.651,16.821
1000000,7,1,247.727,16.825
1000000,7,1,248.742,16.882
500000,9,9,1351.584,9.529
1000000,7,2,477.953,16.978
1000000,7,2,477.430,16.930
500000,9,9,1346.651,9.522
1000000,7,2,477.653,16.942
1000000,7,2,478.250,16.917
1000000,7,2,478.890,16.948
500000,9,9,1344.614,9.521
1000000,7,3,718.258,17.228
1000000,7,3,727.624,17.323
500000,9,9,1374.314,9.551
1000000,7,3,722.100,17.214
1000000,7,3,709.064,16.949
500000,9,9,1349.348,9.908
1000000,7,3,708.588,16.984
500000,9,9,1346.686,9.409
1000000,7,4,934.767,16.825
1000000,7,4,920.740,16.827
500000,9,10,1466.069,9.539
1000000,7,4,926.308,17.079
500000,9,10,1484.979,9.572
1000000,7,4,936.483,17.005
1000000,7,4,968.609,17.465
500000,9,10,1533.414,10.546
1000000,7,5,1215.342,17.402
500000,9,10,1529.308,9.845
1000000,7,5,1208.419,17.404
500000,9,10,1535.772,9.735
500000,9,1,159.454,1000000,7,5,1199.433,8.591
17.415
500000,9,1,177.335,9.470
500000,9,1,171.143,8.813
500000,9,1,171.272,8.867
500000,9,1,166.712,9.157
500000,9,2,326.324,9.012
1000000,7,5,1263.411,18.183
500000,9,2,322.973,8.880
500000,9,2,317.515,8.827
500000,9,2,320.294,9.064
500000,9,2,326.361,9.101
1000000,7,5,1231.494,18.524
500000,9,3,491.315,9.361
500000,9,3,487.769,10.183
500000,9,3,492.622,9.244
1000000,7,6,1513.371,18.039
500000,9,3,487.205,9.104
500000,9,3,486.617,9.119
500000,9,4,644.546,9.387
1000000,7,6,1506.100,18.308
500000,9,4,641.300,9.331
500000,9,4,639.664,9.222
1000000,7,6,1485.185,17.379
500000,9,4,620.614,9.025
500000,9,4,629.344,9.380
1000000,7,6,1463.363,17.472
500000,9,5,789.666,9.216
500000,9,5,784.879,9.374
1000000,7,6,1469.613,17.606
500000,9,5,788.944,10.306
500000,9,5,831.902,9.125
1000000,7,7,1754.069,17.563
500000,9,5,778.181,9.107
500000,9,6,1023.589,12.335
1000000,7,7,1776.348,17.241
500000,9,6,902.196,9.055
500000,9,6,892.885,9.014
1000000,7,7,1627.548,17.378
500000,9,6,962.612,9.387
500000,9,6,914.013,9.104
1000000,7,7,1720.563,17.681
500000,9,7,1065.341,9.205
1000000,7,7,1669.247,17.563
500000,9,7,1067.708,9.294
500000,9,7,1046.607,9.215
1000000,7,9,2108.952,17.950
500000,9,7,1064.297,9.250
500000,9,7,1043.420,9.200
1000000,7,9,2103.209,17.601
500000,9,9,1353.018,9.459
500000,9,9,1339.510,9.470
1000000,7,9,2095.578,17.528
500000,9,9,1340.804,9.458
1000000,7,9,2093.263,17.613
500000,9,9,1340.770,9.507
500000,9,9,1340.614,9.460
1000000,7,9,2091.087,17.628
500000,9,9,1344.540,9.516
1000000,7,9,2086.704,17.567
500000,9,9,1340.707,9.454
500000,9,9,1340.639,9.464
1000000,7,9,2086.796,17.626
500000,9,9,1340.009,9.564
1000000,7,9,2092.859,17.598
500000,9,9,1341.353,9.481
500000,9,10,1488.737,9.722
1000000,7,9,2089.197,17.557
500000,9,10,1484.850,9.626
1000000,7,9,2089.246,17.516
500000,9,10,1487.349,9.626
500000,9,10,1487.127,9.594
1000000,7,10,2323.989,17.739
500000,9,10,1488.730,9.621
500000,10,1,174.073,8.444
500000,10,1,173.522,8.482
500000,10,1,173.809,8.494
500000,10,1,173.015,8.461
500000,10,1,172.950,8.454
1000000,7,10,2317.926,500000,10,2,335.922,8.586
17.752
500000,10,2,341.407,8.683
500000,10,2,347.060,8.686
500000,10,2,346.191,8.843
500000,10,2,345.845,8.729
500000,10,3,513.948,8.820
1000000,7,10,2359.702,17.912
500000,10,3,514.688,8.831
500000,10,3,500.083,8.745
500000,10,3,500.630,8.743
500000,10,3,500.903,8.764
500000,10,4,665.673,8.956
1000000,7,10,2320.230,17.715
500000,10,4,663.583,8.888
500000,10,4,665.097,8.892
500000,10,4,663.784,8.871
1000000,7,10,2317.136,17.737
500000,10,4,662.334,8.999
1000000,9,1,313.926,16.845
1000000,9,1,313.815,16.829
1000000,9,1,313.479,16.787
500000,10,5,830.111,9.071
1000000,9,1,313.732,16.811
1000000,9,1,312.948,16.795
500000,10,5,831.634,9.135
1000000,9,2,609.260,16.954
500000,10,5,829.766,9.066
1000000,9,2,607.523,16.959
1000000,9,2,608.101,16.892
500000,10,5,828.780,9.027
1000000,9,2,608.003,16.929
500000,10,5,829.136,9.109
1000000,9,2,609.199,17.034
500000,10,6,1204.689,9.790
1000000,9,3,1113.284,16.926
500000,10,6,1015.600,9.397
1000000,9,3,930.613,17.475
500000,10,6,1015.845,9.356
1000000,9,3,921.019,17.308
1000000,9,3,932.385,17.170
500000,10,6,1024.240,9.387
1000000,9,3,944.211,17.242
500000,10,6,1029.760,9.712
1000000,9,4,1217.200,16.842
500000,10,7,1176.289,9.184
1000000,9,4,1171.976,17.478
500000,10,7,1138.878,9.359
1000000,9,4,1176.859,500000,10,7,1138.232,9.145
16.982
500000,10,7,1209.628,9.428
1000000,9,4,1252.241,17.388
500000,10,7,1175.424,9.518
1000000,9,4,1223.840,17.541
500000,10,9,1529.788,9.761
1000000,9,5,1541.543,17.555
500000,10,9,1533.777,9.898
1000000,9,5,1550.084,17.749
